ID,LIMIT_BAL,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,PAY_AMT4,default.payment.next.month
27113,260000,0,0,135437,65892,19020,19002,20002,1
27114,60000,0,0,50901,54050,4000,2500,2000,0
27115,110000,0,0,9495,12633,4018,80004,12013,0
27116,230000,1,-1,0,1427,1427,0,0,0
27117,1.00E+05,1,-2,0,0,0,1991,93536,0
27118,360000,0,0,226988,217735,8006,7506,7006,0
27119,120000,-1,-1,3131,4176,5126,2557,4144,0
27120,230000,0,0,9552,11376,2000,2000,1000,1
27121,150000,0,0,19057,20091,1500,1500,2000,0
27122,450000,1,2,153246,151659,4009,2000,0,1
27123,150000,2,2,57504,58590,2500,7628,61923,1
27124,170000,0,0,70317,56742,2579,5019,5012,0
27125,270000,0,0,3686,4699,1084,1103,246,0
27126,5.00E+05,-2,-2,0,0,0,0,0,0
27127,3.00E+05,-1,-1,1246,1217,1217,338,0,0
27128,150000,-1,-1,18786,6879,6879,16701,9199,0
27129,360000,0,0,350178,359050,15000,15502,9852,0
27130,110000,0,0,70265,74102,5000,5000,0,1
27131,360000,0,0,47026,88355,48564,10072,609,0
27132,220000,-2,-2,0,0,0,0,0,1
27133,230000,0,0,92129,92690,3510,3998,1697,0
27134,5.00E+05,-1,-1,1665,1665,1666,1666,8806,0
27135,210000,0,0,48540,38410,4000,5013,5000,0
27136,5.00E+05,-1,-1,18463,17849,18011,12818,11416,0
27137,30000,3,2,19932,20708,1400,0,5000,1
27138,490000,0,0,56294,57088,8000,0,3000,0
27139,240000,0,0,236767,236769,8622,8922,8499,0
27140,2.00E+05,2,2,64158,65506,3000,3000,15000,1
27141,490000,0,0,455520,464727,16100,20000,16000,0
27142,240000,0,0,205495,236484,34700,11005,202000,0
27143,160000,-1,-1,4908,0,0,0,0,0
27144,60000,-1,-1,921,1498,1498,0,58852,0
27145,160000,0,0,152240,152159,7650,6300,3800,0
27146,4.00E+05,0,0,95014,97074,5000,3532,1482,1
27147,320000,0,0,254065,136709,68000,12000,3208,0
27148,340000,-1,-1,9054,1868,1868,1144,0,0
27149,240000,0,0,135367,135091,6300,4800,4667,0
27150,1.00E+05,2,2,33217,34372,2000,0,2900,1
27151,50000,0,0,13176,15945,3000,1500,0,0
27152,2.00E+05,1,-2,-95,-95,0,0,1000,0
27153,280000,0,0,38242,41083,4000,15000,3000,0
27154,360000,-2,-2,346,9138,9182,0,2912,0
27155,20000,2,2,14301,17069,3000,1300,0,1
27156,160000,-1,-1,386,907,907,3707,77,0
27157,30000,7,6,33666,32875,0,0,0,1
27158,90000,2,2,11512,12524,1500,1500,700,1
27159,20000,0,0,12721,14102,1600,1300,588,1
27160,1.00E+05,0,0,37709,39588,2500,3500,2000,1
27161,20000,3,2,300,300,0,0,0,1
27162,3.00E+05,0,0,39883,42349,3000,2600,2000,0
27163,70000,0,0,67958,66157,2500,2486,2700,0
27164,10000,4,3,6744,6494,0,0,0,0
27165,50000,0,0,7217,8291,1200,1500,500,0
27166,280000,1,2,238094,228523,0,8000,5000,0
27167,10000,1,2,7816,7542,0,1149,349,0
27168,10000,0,0,8275,8409,2800,2000,900,1
27169,20000,0,0,13835,14897,1600,3170,1000,0
27170,2.00E+05,0,0,70185,71417,3000,3000,5400,0
27171,140000,0,0,70649,72069,3100,3140,7000,0
27172,1.00E+05,0,0,83845,87580,4500,3300,2500,0
27173,170000,-1,-1,2371,316,316,316,316,0
27174,160000,-1,-1,326,326,326,326,326,0
27175,190000,0,0,3816,4575,1100,1300,678,0
27176,180000,0,0,134496,136613,6600,6600,6000,0
27177,5.00E+05,1,-2,-44,-44,0,0,0,0
27178,340000,-2,-2,6888,2913,2913,340,13062,0
27179,120000,2,2,61650,0,0,0,0,1
27180,180000,0,0,21336,22376,1400,1400,1300,0
27181,2.00E+05,-2,-2,2772,3831,4127,8683,14595,0
27182,230000,0,0,24901,26071,1500,2200,1100,0
27183,120000,0,0,45375,52437,12000,5024,5000,0
27184,150000,0,0,69627,49082,5000,3000,5000,0
27185,80000,1,2,3751,832,2,2704,993,1
27186,90000,0,0,49271,51425,3011,1207,1576,0
27187,2.00E+05,-1,-1,5838,2256,2256,9588,3487,0
27188,240000,0,0,22334,13842,3851,1467,1802,0
27189,120000,0,0,120942,118576,4585,5923,4200,0
27190,120000,1,-1,0,326,652,326,0,1
27191,230000,2,0,306836,295324,9062,10978,2507,0
27192,230000,-1,-1,476,476,476,476,476,0
27193,250000,3,2,2500,2500,0,0,0,1
27194,330000,0,0,16352,0,0,0,0,1
27195,470000,0,0,176838,181224,9000,7000,6000,0
27196,310000,2,2,2500,0,0,0,0,1
27197,20000,-1,0,1522,1261,1000,1261,0,1
27198,150000,-1,-1,6129,6051,6051,5901,37082,0
27199,30000,1,-1,0,26232,26232,3300,1200,1
27200,330000,-1,-1,694,0,0,2023,2892,0
27201,180000,-1,-1,1568,1550,1550,0,0,0
27202,360000,-2,-2,1288,2508,2520,2500,0,0
27203,150000,0,0,122084,126042,5000,3700,3756,0
27204,280000,1,-2,-191,-191,0,6100,3500,0
27205,130000,0,-1,51790,390,390,390,390,0
27206,240000,0,0,125055,133825,12400,6000,5806,0
27207,90000,0,0,3014,-1750,1757,79786,3657,0
27208,190000,0,0,66506,67540,3000,50030,5000,0
27209,20000,0,0,19796,18510,1507,4011,1003,0
27210,50000,0,0,42511,46526,5000,2175,2000,1
27211,160000,-1,-1,1111,1111,1111,0,0,0
27212,60000,2,2,31649,30841,0,4000,3000,1
27213,150000,0,0,56918,58368,3000,3000,0,0
27214,1.00E+05,2,0,34694,36014,1900,4200,1400,1
27215,60000,2,2,20195,21267,1700,700,2000,0
27216,220000,-1,-1,8821,17039,20059,7540,1739,0
27217,130000,2,2,68739,70024,3000,0,2900,1
27218,10000,1,2,8090,6339,0,2586,1000,1
27219,2.00E+05,0,0,6492,6069,1050,0,100,0
27220,150000,0,0,148826,148568,6000,6012,5000,0
27221,1.00E+05,0,0,26650,26127,2000,2000,1700,0
27222,3.00E+05,2,2,285177,291282,13003,9003,4403,1
27223,160000,1,-1,0,650,650,0,0,1
27224,5.00E+05,0,0,30056,18415,6000,1697,2800,0
27225,80000,0,0,72463,77862,7000,3000,3600,1
27226,90000,0,0,77107,93894,20000,0,1726,0
27227,320000,-2,-2,1877,4094,4114,4687,22595,0
27228,390000,-1,-1,14673,83728,83728,2637,5000,0
27229,30000,1,4,14557,14039,0,0,1200,1
27230,170000,1,-2,-8,-8,0,2706,7002,0
27231,2.00E+05,2,2,89082,91055,4000,0,4000,1
27232,380000,-1,-1,17670,10179,10233,13826,4065,0
27233,260000,-1,-1,1350,0,0,0,760,0
27234,360000,-1,-1,7462,2708,2721,5588,8454,0
27235,240000,-1,-1,2024,2007,2017,21817,13434,0
27236,1.00E+05,1,2,20505,22553,2700,0,1500,0
27237,90000,0,0,88081,83960,3244,2600,2200,1
27238,290000,-1,-1,72607,1995,2003,2803,2956,0
27239,80000,0,0,11204,17587,6922,441,3541,0
27240,240000,-1,-1,14719,3192,3192,4397,5413,0
27241,30000,0,0,17960,18968,1610,1600,341,0
27242,30000,2,0,29492,29329,1488,1879,900,0
27243,50000,0,0,18844,20039,1500,1371,2000,1
27244,180000,-1,-1,1170,420,420,2745,1392,1
27245,310000,0,0,11416,15864,5000,3000,5000,0
27246,80000,0,0,52132,52568,3000,3000,2000,0
27247,50000,1,2,49559,48019,0,2200,8407,0
27248,390000,0,0,55213,59122,10000,20000,8000,0
27249,440000,0,0,120448,115977,3939,3506,3061,0
27250,50000,1,-1,0,676,676,0,337,0
27251,210000,0,0,154714,150011,4830,4700,4426,0
27252,230000,0,0,137122,138268,6700,6500,4601,0
27253,50000,0,0,27681,28287,1458,1485,1217,0
27254,1.00E+05,-1,-1,390,780,780,0,780,1
27255,80000,2,2,40509,40551,1000,3000,1600,0
27256,250000,0,0,249827,191305,8500,3899,3186,0
27257,150000,-2,-2,389,349,350,8403,1602,0
27258,140000,0,0,137952,141168,7000,6110,10014,0
27259,530000,0,0,339912,335081,12188,12639,9600,0
27260,20000,2,2,16855,17272,1000,2832,658,1
27261,130000,0,0,71051,67664,3000,3000,2000,0
27262,20000,1,4,15526,14996,0,0,1363,0
27263,50000,3,2,33759,36388,3500,0,0,1
27264,470000,2,2,519901,499024,0,20600,14000,1
27265,310000,0,0,369398,342174,10250,9278,7000,0
27266,180000,-2,-2,0,0,0,0,45,0
27267,310000,-2,-2,8964,1168,1174,6527,0,0
27268,160000,2,2,14137,13613,0,1247,0,1
27269,5.00E+05,0,0,126599,132527,8000,8500,7000,0
27270,380000,0,0,288908,288614,12036,11483,6884,0
27271,250000,-2,-2,22839,7745,7783,12046,0,0
27272,5.00E+05,-1,-1,22204,83528,83643,472,108041,0
27273,210000,-1,-1,10635,9921,10046,2570,11220,0
27274,250000,-2,-2,0,0,0,500,0,1
27275,60000,0,0,59114,59350,2800,4905,1600,0
27276,2.00E+05,-1,-1,4735,3668,3679,21666,2933,0
27277,2.00E+05,2,2,44411,45379,2000,1500,2540,1
27278,20000,1,2,18330,17743,0,3208,600,0
27279,360000,-2,-2,316,736,736,2178,1812,1
27280,1.00E+05,0,0,91300,0,0,0,0,0
27281,180000,0,0,102937,104598,5000,4100,4000,0
27282,380000,1,-2,0,0,0,0,0,0
27283,50000,0,0,49468,49896,1900,2004,2001,0
27284,2.00E+05,0,0,141634,145060,5700,6000,5421,0
27285,2.00E+05,-1,-1,580,580,580,580,580,1
27286,280000,0,0,217798,202676,10050,10123,6244,0
27287,2.00E+05,1,-2,0,0,0,0,1206,0
27288,150000,0,0,201864,121338,13230,31280,7760,0
27289,360000,0,0,359491,354962,14108,11100,7000,1
27290,230000,-2,-2,392,4106,4114,2566,394,0
27291,240000,0,0,18392,16427,1505,1327,500,0
27292,420000,-1,-1,4110,-150,0,6404,0,0
27293,450000,-2,-2,16666,16662,16662,19432,23788,0
27294,10000,0,0,8820,8813,1100,2148,400,0
27295,1.00E+05,0,0,37218,33720,1641,1200,0,0
27296,180000,1,-2,0,0,0,0,0,1
27297,10000,0,0,9545,10443,1117,1125,304,0
27298,20000,0,0,15921,16930,1280,1304,754,1
27299,50000,0,0,15068,18303,3500,2400,0,1
27300,250000,-1,-1,55741,74048,74081,29403,34055,0
27301,150000,0,0,118610,121098,4955,4947,2442,0
27302,30000,0,0,29993,29890,1856,1000,24860,0
27303,5.00E+05,0,0,400780,408982,30000,25025,15010,0
27304,120000,0,0,64670,68574,5000,5000,10000,0
27305,2.00E+05,-2,-2,15321,1199,5006,938,58007,0
27306,340000,0,0,109424,111606,4032,4117,4103,0
27307,20000,0,-1,19696,203,203,20710,696,0
27308,20000,0,0,11551,9181,1102,2100,132,0
27309,20000,1,2,16247,15689,0,3000,2000,0
27310,220000,0,0,14588,6689,5021,4674,120000,0
27311,20000,0,0,2799,2164,2005,1200,300,0
27312,280000,-1,3,652,652,0,0,2482,0
27313,4.00E+05,-1,-1,38810,58265,58265,49415,0,0
27314,310000,0,0,313268,278821,10010,11500,11000,0
27315,30000,0,0,29104,30606,2000,2000,2000,1
27316,80000,0,0,73171,76815,5000,4000,2000,0
27317,10000,0,0,8958,8774,1147,1224,193,0
27318,70000,0,0,67938,64248,2314,2060,1700,0
27319,390000,-2,-2,0,0,0,0,0,0
27320,340000,0,0,251135,268949,22000,20251,10176,0
27321,180000,1,2,114952,117567,6000,5100,0,1
27322,1.00E+05,0,0,30505,31509,1509,1597,1500,1
27323,360000,-2,-2,880,22311,22311,26,25461,0
27324,50000,0,0,49911,50525,1762,4800,837,0
27325,360000,0,0,60219,45680,22694,36063,36545,0
27326,50000,0,0,26842,23540,2500,2010,1000,0
27327,150000,0,0,129564,125063,10076,10050,5000,0
27328,20000,0,0,19131,17834,1500,1400,47700,0
27329,150000,0,0,152375,122540,5005,10002,10006,1
27330,50000,0,0,45220,46272,1800,1800,1748,0
27331,5.00E+05,-1,-1,1010,4682,4682,5000,5000,0
27332,280000,-2,-2,1525,7391,7430,5234,2970,0
27333,270000,0,0,157713,154413,7100,16000,5000,0
27334,110000,0,0,53113,57376,5150,2000,2800,0
27335,280000,0,0,136798,129735,4528,4340,3968,0
27336,2.00E+05,-1,-1,2104,998,1003,848,8026,0
27337,30000,2,2,25811,29066,3700,0,3925,1
27338,130000,0,0,124716,128924,6789,12206,5105,0
27339,440000,-1,-1,2976,16911,16911,5945,0,0
27340,170000,1,2,77959,76115,0,5000,5000,0
27341,50000,0,0,50620,47164,3000,3014,1000,0
27342,120000,-1,-1,32161,64308,64308,3000,4000,0
27343,5.00E+05,0,0,50140,45984,1862,1593,835,0
27344,120000,-1,-1,15665,2647,2647,10363,0,0
27345,180000,0,0,65226,71031,10000,5000,5000,0
27346,350000,-2,-2,2394,1685,1685,569,0,1
27347,20000,0,0,7534,4704,2000,15300,0,0
27348,160000,0,0,14658,15666,1258,1286,1615,1
27349,290000,-2,-2,-17,3465,3482,10194,0,0
27350,180000,-1,-1,3229,0,0,6709,1950,0
27351,2.00E+05,-1,-1,1125,2182,2182,0,0,1
27352,210000,-1,-1,1443,1443,1443,1443,1443,0
27353,70000,1,-1,0,11609,11609,2000,5000,0
27354,280000,2,2,163675,168581,9000,6000,5858,1
27355,120000,1,-2,-94,-2090,3,0,0,1
27356,260000,-1,-1,6062,-900,0,0,2,0
27357,340000,0,0,342299,339883,14000,13000,12000,0
27358,260000,0,0,56050,52079,6000,6000,5000,0
27359,140000,0,0,34052,34677,1553,1601,1399,0
27360,140000,1,-1,119279,6771,10000,10000,5000,0
27361,2.00E+05,1,2,185471,189921,9000,8300,6800,0
27362,50000,0,0,29308,20491,2000,1340,827,1
27363,130000,0,0,21920,12390,1400,0,0,0
27364,130000,0,0,71668,47836,2000,0,0,0
27365,50000,0,0,26538,27592,1500,3500,1051,0
27366,20000,0,0,19794,19519,1304,2900,773,0
27367,390000,0,0,18891,19521,6000,10000,15000,0
27368,50000,2,2,45769,47213,2500,2000,200,0
27369,30000,1,2,24180,23498,0,1715,1100,0
27370,240000,-2,-1,15220,7549,7575,125335,2784,0
27371,180000,-1,-1,6383,3166,3200,13500,10000,0
27372,420000,-2,-2,7712,72910,35527,18442,11620,0
27373,120000,2,0,52053,52592,2000,2000,2500,1
27374,450000,-1,-1,12712,1830,1830,1188,0,0
27375,20000,0,0,19569,2700,1000,0,0,1
27376,360000,-2,-2,-9,-9,0,0,1952,1
27377,350000,0,0,28194,29334,1500,2000,223,0
27378,180000,0,0,172064,175287,8000,5018,6000,0
27379,410000,0,0,392906,400864,16000,17986,1362,0
27380,50000,0,0,44917,46230,2061,4150,750,0
27381,430000,0,0,35488,39897,5000,10000,1500,0
27382,2.00E+05,-1,-1,7331,4760,4780,3529,35000,0
27383,180000,0,0,52160,46545,3022,3005,3004,0
27384,2.00E+05,0,0,29675,28425,9000,2000,157142,0
27385,160000,2,2,155327,159293,8000,0,7000,1
27386,1.00E+05,0,0,72703,74147,2653,3352,3000,0
27387,140000,2,0,84371,85119,3046,3153,3231,1
27388,120000,-1,-1,3972,2809,2816,1021,3868,0
27389,360000,1,-1,-2,513,515,1075,2117,0
27390,120000,0,0,115467,54921,2000,2500,1000,1
27391,310000,-1,-1,46916,5545,5545,17248,10000,0
27392,180000,-2,-2,14787,12222,12898,17266,17884,0
27393,160000,0,0,116988,114956,4200,5555,4000,0
27394,50000,2,0,79262,40931,3278,1880,10000,1
27395,3.00E+05,0,0,25492,28048,3000,3000,3000,0
27396,5.00E+05,0,0,57313,54997,4060,5014,4000,0
27397,230000,1,-1,-430,16659,18675,0,0,0
27398,3.00E+05,-1,-1,836,390,390,780,780,0
27399,180000,-2,-2,0,900,900,910,0,0
27400,280000,-1,-1,1207,1207,1207,1207,1207,0
27401,20000,-1,0,3897,4774,1004,0,0,0
27402,360000,-1,-1,5225,-1900,6,18022,5005,0
27403,20000,0,0,19701,20302,2000,1500,2000,0
27404,250000,0,0,70767,78906,10000,10000,3000,0
27405,120000,0,0,118287,117775,5700,5700,5000,0
27406,1.00E+05,2,2,40199,39218,0,2005,976,0
27407,50000,0,0,11752,13244,2000,2000,1000,0
27408,470000,-1,-1,8748,2442,3500,11,6688,0
27409,80000,-1,-1,10290,40000,40000,0,71637,0
27410,110000,0,0,31327,31495,2000,1800,1500,0
27411,280000,0,0,261602,267238,10000,11075,5182,0
27412,2.00E+05,-2,-2,3509,-8,0,1906,6062,0
27413,170000,-1,0,34778,40441,10000,5000,2000,0
27414,60000,1,-1,-1582,56557,59852,5011,2500,0
27415,180000,0,0,184661,183112,7000,7000,6411,0
27416,3.00E+05,-2,-2,0,0,0,0,0,1
27417,150000,0,0,142326,145231,4500,6114,0,1
27418,210000,-2,-2,28435,7615,7637,0,0,0
27419,50000,-1,0,20248,50797,45535,3500,2000,0
27420,50000,-1,-1,390,390,390,390,390,1
27421,3.00E+05,-2,-2,0,0,0,0,0,0
27422,80000,0,0,78726,78837,3000,3000,1500,0
27423,170000,0,-1,172012,167929,168019,5000,7125,0
27424,50000,0,0,19951,17221,1282,1253,535,0
27425,140000,0,0,139282,138095,4945,5254,3649,1
27426,350000,0,0,32596,16666,1000,32597,16666,1
27427,20000,-1,-1,836,836,836,2006,0,0
27428,170000,2,2,2097,0,0,0,0,1
27429,20000,0,0,17613,18897,1590,1208,520,1
27430,240000,0,0,23904,21643,1400,1400,1000,0
27431,50000,0,0,31852,28526,1600,2018,1000,1
27432,230000,0,0,301038,305327,9405,7769,8030,1
27433,1.00E+05,1,2,3515,2975,10,3141,135,0
27434,3.00E+05,-1,-1,3016,-2659,0,43655,937,0
27435,90000,0,0,87104,90651,5000,4500,0,1
27436,210000,0,0,218742,218317,10000,5000,30000,0
27437,50000,0,0,10101,6295,1300,1300,300,0
27438,4.00E+05,0,0,113125,98056,8000,128000,5000,0
27439,3.00E+05,-2,-2,19954,22492,23348,20477,177202,0
27440,150000,2,2,126115,128860,6300,6100,0,0
27441,5.00E+05,2,0,510367,473584,24913,5872,18089,1
27442,3.00E+05,1,-1,0,780,1560,0,390,1
27443,3.00E+05,1,-2,0,0,0,0,0,0
27444,150000,-1,2,6146,891,0,8969,0,0
27445,410000,0,0,198954,202511,7000,9000,5000,0
27446,80000,0,0,77244,78259,3492,3593,1729,0
27447,50000,0,0,8949,9745,1030,31117,14840,0
27448,140000,-2,-2,500,473,473,0,0,0
27449,150000,2,-1,1033,1533,1550,0,0,1
27450,20000,0,0,20276,20134,1326,1326,662,0
27451,2.00E+05,-1,-1,12202,1964,4994,12181,1114,0
27452,110000,0,0,80338,83483,5000,10000,6000,0
27453,230000,2,0,225043,229701,10000,11000,9000,1
27454,50000,1,2,17371,17789,1000,1000,2000,1
27455,50000,1,2,47360,45915,0,2200,1000,0
27456,50000,-1,-1,25801,-1032,0,9000,18596,0
27457,310000,-1,-1,396,396,396,0,1645,0
27458,10000,1,-1,-20,780,800,0,0,1
27459,1.00E+05,2,3,66204,64551,0,4000,0,0
27460,7.00E+05,-2,-2,3528,2018,2024,2131,733,0
27461,330000,-2,-2,-17,-17,0,0,12,0
27462,3.00E+05,-1,-1,1413,15393,15480,0,7815,0
27463,5.00E+05,0,0,260991,214726,7890,20132,7714,0
27464,10000,1,-1,0,950,950,1000,0,0
27465,70000,0,0,68725,70413,3220,2220,1000,0
27466,110000,1,-1,-10682,50928,62000,5000,2000,0
27467,250000,0,0,238215,182156,9000,5000,0,0
27468,550000,2,2,491810,534289,51500,0,35696,1
27469,390000,-1,-1,898,0,0,0,128,0
27470,1.00E+05,2,2,104264,101658,0,4134,3611,0
27471,20000,2,0,17305,17917,1295,1368,570,1
27472,360000,0,0,221855,256171,46000,0,5035,0
27473,60000,-1,-1,7888,13989,14026,9700,4016,0
27474,150000,2,2,17307,16736,0,1329,1051,1
27475,360000,0,0,170792,153458,5729,5365,3890,0
27476,50000,0,0,48960,49686,2255,2292,1000,0
27477,170000,1,2,152495,155698,7200,7300,6300,0
27478,3.00E+05,1,2,198235,193548,0,8000,15500,0
27479,150000,-1,-1,3958,3146,3146,2659,4116,0
27480,3.00E+05,-2,-2,1236,-13,0,0,2421,0
27481,5.00E+05,-2,-2,18726,29914,29914,8340,15701,0
27482,160000,-2,-2,-1,-1,0,0,0,1
27483,50000,2,0,9159,10474,1500,1508,1500,0
27484,10000,2,2,10156,8570,0,1500,2000,0
27485,1.00E+05,2,2,81507,83154,3900,7300,3200,1
27486,3.00E+05,2,2,148265,158230,14000,6000,12000,1
27487,30000,0,0,24911,26241,1750,2000,1200,1
27488,90000,0,0,91671,91656,4508,5110,3000,0
27489,30000,0,0,29683,26328,1426,1520,1000,0
27490,140000,0,0,133167,135889,5400,3000,3500,0
27491,50000,0,0,49512,50463,1771,2061,643,0
27492,1.00E+05,0,0,184438,188238,3800,3842,4000,0
27493,30000,0,0,29707,28853,2000,3000,2000,0
27494,160000,0,0,4042,4338,1000,0,6256,1
27495,10000,0,0,7525,6952,1276,2680,0,0
27496,170000,-1,-1,792,-2604,0,3396,0,1
27497,50000,0,0,48096,49267,2300,2000,100,0
27498,5.00E+05,-1,2,5008,546,1,0,1323,0
27499,5.00E+05,2,0,613860,512526,37300,11000,4000,1
27500,20000,3,2,6015,7759,2000,1000,0,1
27501,20000,0,0,16361,17368,1285,1463,296,0
27502,80000,0,0,61454,61808,2545,2208,2232,1
27503,5.00E+05,1,2,65005,63099,0,2787,264,0
27504,20000,0,0,16303,17314,1286,1315,663,0
27505,190000,0,0,105046,85715,2777,2458,2405,0
27506,160000,0,0,86249,85764,5000,4214,2500,0
27507,170000,0,0,201851,195038,6873,7509,4309,1
27508,80000,0,0,80449,77652,2779,3075,1750,1
27509,180000,0,0,182329,177183,9000,7000,5000,0
27510,50000,2,2,51264,48695,68,1510,0,1
27511,70000,6,5,112202,103834,0,0,0,0
27512,20000,0,0,10301,12871,2750,0,1777,1
27513,330000,-1,-1,933,12663,12701,10183,1945,0
27514,330000,-2,-2,3524,262,300,250,300,0
27515,320000,-2,-2,1834,556,556,1622,5781,0
27516,140000,-1,-1,2859,3447,3447,0,0,0
27517,20000,0,0,15793,16823,1300,1302,1137,0
27518,70000,-1,-1,712,712,712,862,712,0
27519,240000,0,0,542827,508581,20225,17389,15167,0
27520,460000,0,0,177520,174746,8000,9000,6000,0
27521,80000,0,0,89088,83558,3400,2983,5000,1
27522,20000,0,0,15397,17819,3000,1000,0,0
27523,2.00E+05,0,0,1749,3939,3000,4031,16,1
27524,2.00E+05,2,-1,206,2522,2522,1261,1261,1
27525,420000,-1,-1,3717,-2953,5,0,0,0
27526,130000,0,0,30184,31795,2419,1000,200,0
27527,30000,1,-2,0,0,0,4070,0,1
27528,110000,0,0,54051,55126,1972,3000,1569,1
27529,360000,-1,-1,14093,10575,10575,7685,8000,0
27530,50000,1,2,48141,50783,3739,28,670,0
27531,70000,0,0,64527,59996,2519,5015,5950,0
27532,420000,0,0,24389,21232,1733,10026,2006,0
27533,50000,0,0,49543,41465,1500,1328,700,0
27534,450000,2,2,2500,0,0,0,0,1
27535,50000,0,0,38111,37934,2966,1000,500,0
27536,20000,3,4,15507,14974,0,0,0,1
27537,250000,3,2,2487,2487,0,0,0,1
27538,20000,0,0,18856,19840,1318,1298,613,0
27539,240000,0,0,224736,230814,9573,7893,5527,0
27540,50000,0,0,47594,48611,2200,2343,654,1
27541,180000,0,-1,191309,174775,175100,7000,5309,1
27542,250000,0,0,173907,177484,6504,6243,4721,0
27543,30000,0,0,25686,27449,2500,3600,0,0
27544,50000,0,0,40247,41382,1800,9331,4549,1
27545,20000,1,2,17539,18563,1612,0,665,0
27546,260000,0,0,187581,184144,7299,5375,4052,1
27547,130000,-1,-1,193,2499,2520,0,428,0
27548,490000,1,-2,-16,-16,0,7504,28606,1
27549,150000,2,2,142903,152574,13312,2305,98828,1
27550,30000,1,2,18361,20250,2500,0,0,1
27551,50000,1,-2,0,0,0,0,0,1
27552,330000,0,0,141061,144526,3856,3926,3000,0
27553,330000,0,0,171004,173360,6199,6386,7000,0
27554,140000,2,0,90462,93167,4212,3600,3313,1
27555,40000,1,-2,-150,-540,0,0,0,1
27556,360000,-2,-2,390,390,390,390,390,0
27557,80000,2,2,24756,29818,5500,13,5,1
27558,730000,0,0,746814,374028,20500,16500,2000,0
27559,180000,0,0,157932,156847,7000,5500,4500,0
27560,190000,0,0,65666,67379,3800,7600,2700,0
27561,50000,-1,-1,390,1726,1726,390,390,0
27562,230000,0,0,38349,39154,1933,1700,1340,0
27563,20000,0,0,19084,19224,1300,1400,700,0
27564,130000,0,0,121165,109805,4000,5000,4000,0
27565,30000,-2,-2,1780,0,24437,0,0,1
27566,360000,1,-2,0,0,0,860,0,0
27567,1.00E+05,1,2,15420,16927,2000,0,0,0
27568,180000,0,0,193095,186835,6900,7100,5100,0
27569,210000,1,-1,-197,3195,3392,2,0,0
27570,340000,0,0,342617,346067,12604,14000,9000,1
27571,20000,0,0,21192,19965,1600,390,780,0
27572,20000,-2,-2,990,2990,2990,790,2359,0
27573,5.00E+05,0,0,493251,496315,18725,18000,17649,0
27574,360000,-2,-2,826,4741,4765,6395,769,0
27575,50000,0,0,47722,47080,2100,3000,1200,0
27576,530000,-2,-2,-30,-420,0,1200,166210,0
27577,260000,-1,-1,1929,-627,627,7388,1312,0
27578,40000,1,2,35879,34625,0,3078,0,1
27579,30000,0,0,23575,24582,1398,1527,764,0
27580,240000,1,4,99259,96819,0,0,3600,1
27581,320000,2,2,200545,205973,9600,9500,4253,1
27582,70000,3,2,8909,9812,1200,0,1000,0
27583,2.00E+05,-1,2,1877,1830,151,200,18370,0
27584,360000,-1,-1,2782,5608,5636,927,491,0
27585,110000,0,0,25707,26740,1400,1500,1000,1
27586,80000,1,2,77185,80311,5000,3100,2000,1
27587,2.00E+05,1,-2,-768,-768,0,0,0,0
27588,1.00E+05,-1,-1,390,390,390,0,0,1
27589,160000,-1,-1,791,9164,9173,4805,1742,0
27590,140000,1,-2,0,0,0,0,0,1
27591,3.00E+05,0,0,69994,71388,2552,2645,2716,0
27592,50000,1,2,48504,46768,0,2100,1000,0
27593,50000,0,0,49895,48434,1867,1521,969,1
